ip,date,time,zone,cik,accession,extention,code,size,idx,norefer,noagent,find,crawler,browser
193.205.19.jde,2017-06-30,00:00:08,0.0,1373835.0,0001373835-15-000003,.txt,200.0,9599318.0,0.0,0.0,0.0,10.0,0.0,
193.205.19.jde,2017-06-30,00:00:08,0.0,1374328.0,0001415889-15-001158,.txt,200.0,535753.0,0.0,0.0,0.0,10.0,0.0,
193.205.19.jde,2017-06-30,00:00:08,0.0,1373988.0,0001373988-14-000022,.txt,200.0,1642796.0,0.0,0.0,0.0,10.0,0.0,
193.205.19.jde,2017-06-30,00:00:08,0.0,67347.0,0000067347-07-000060,.txt,200.0,301532.0,0.0,0.0,0.0,10.0,0.0,
193.205.19.jde,2017-06-30,00:00:08,0.0,1374310.0,0001374310-16-000038,.txt,200.0,860028.0,0.0,0.0,0.0,10.0,0.0,
193.205.19.jde,2017-06-30,00:00:08,0.0,1374310.0,0001374310-15-000005,.txt,200.0,1018536.0,0.0,0.0,0.0,10.0,0.0,
193.205.19.jde,2017-06-30,00:00:08,0.0,1374328.0,0001415889-11-000236,.txt,200.0,174149.0,0.0,0.0,0.0,10.0,0.0,
193.205.19.jde,2017-06-30,00:00:08,0.0,1373980.0,0001140361-11-015760,.txt,200.0,117291.0,0.0,0.0,0.0,10.0,0.0,
193.205.19.jde,2017-06-30,00:00:08,0.0,1373988.0,0001144204-10-013506,.txt,200.0,186834.0,0.0,0.0,0.0,10.0,0.0,
193.205.19.jde,2017-06-30,00:00:08,0.0,1373835.0,0001193125-11-045402,.txt,200.0,3402731.0,0.0,0.0,0.0,10.0,0.0,
193.205.19.jde,2017-06-30,00:00:08,0.0,1373988.0,0001373988-15-000038,.txt,200.0,1680616.0,0.0,0.0,0.0,10.0,0.0,
193.205.19.jde,2017-06-30,00:00:08,0.0,1373988.0,0001144204-11-015163,.txt,200.0,405421.0,0.0,0.0,0.0,10.0,0.0,
193.205.19.jde,2017-06-30,00:00:08,0.0,1373980.0,0001047469-09-003553,.txt,200.0,212356.0,0.0,0.0,0.0,10.0,0.0,
193.205.19.jde,2017-06-30,00:00:08,0.0,1374346.0,0001374346-07-000006,.txt,200.0,550051.0,0.0,0.0,0.0,10.0,0.0,
193.205.19.jde,2017-06-30,00:00:08,0.0,1374328.0,0001415889-10-000074,.txt,200.0,95100.0,0.0,0.0,0.0,10.0,0.0,
193.205.19.jde,2017-06-30,00:00:08,0.0,1374310.0,0001374310-14-000008,.txt,200.0,1017685.0,0.0,0.0,0.0,10.0,0.0,
193.205.19.jde,2017-06-30,00:00:08,0.0,6494.0,0001145443-13-000876,.txt,200.0,578488.0,0.0,0.0,0.0,10.0,0.0,
198.182.154.ech,2017-06-30,00:00:08,0.0,1001601.0,0001493152-17-004179,form10-k.htm,200.0,135661.0,0.0,0.0,0.0,9.0,0.0,
199.190.211.ggf,2017-06-30,00:00:08,0.0,753568.0,0001193125-06-142485,d8k.htm,200.0,3230.0,0.0,0.0,0.0,9.0,0.0,
206.155.72.bij,2017-06-30,00:00:08,0.0,744825.0,0001144204-17-035017,-index.htm,503.0,6103.0,1.0,0.0,0.0,10.0,0.0,
206.155.72.bij,2017-06-30,00:00:08,0.0,744825.0,0001144204-17-035017,-index.htm,503.0,0.0,1.0,0.0,0.0,10.0,0.0,
206.155.72.bij,2017-06-30,00:00:08,0.0,744825.0,0001144204-17-035017,-index.htm,301.0,683.0,1.0,0.0,0.0,10.0,0.0,
206.155.72.bij,2017-06-30,00:00:08,0.0,744825.0,0001144204-17-035017,-index.htm,503.0,6103.0,1.0,0.0,0.0,10.0,0.0,
207.241.231.iah,2017-06-30,00:00:08,0.0,1025707.0,0001184337-08-000008,.txt,301.0,643.0,0.0,0.0,0.0,10.0,0.0,
209.249.4.gjc,2017-06-30,00:00:08,0.0,1073362.0,0001052918-13-000389,odgi10ksep1213v8.htm,200.0,65000.0,0.0,0.0,0.0,10.0,0.0,
209.249.4.gjc,2017-06-30,00:00:08,0.0,1073362.0,0001052918-13-000389,.txt,200.0,564340.0,0.0,0.0,0.0,10.0,0.0,
209.249.4.gjc,2017-06-30,00:00:08,0.0,1073362.0,0001052918-15-000437,odgi10k2014jul3015.htm,200.0,67986.0,0.0,0.0,0.0,10.0,0.0,
213.229.84.bbi,2017-06-30,00:00:08,0.0,1413594.0,0001410368-17-001038,.txt,200.0,38188.0,0.0,0.0,0.0,7.0,0.0,
213.229.84.bbi,2017-06-30,00:00:08,0.0,1281526.0,0001562180-17-002335,.txt,200.0,2548.0,0.0,0.0,0.0,7.0,0.0,
213.229.84.bbi,2017-06-30,00:00:08,0.0,95552.0,0001562180-17-002335,.txt,200.0,2548.0,0.0,0.0,0.0,7.0,0.0,
213.229.84.bbi,2017-06-30,00:00:08,0.0,880268.0,0000880268-17-000062,.txt,200.0,65099.0,0.0,0.0,0.0,7.0,0.0,
213.229.84.bbi,2017-06-30,00:00:08,0.0,1413594.0,0001410368-17-001038,.txt,301.0,672.0,0.0,0.0,0.0,7.0,0.0,
213.229.84.bbi,2017-06-30,00:00:08,0.0,1281526.0,0001562180-17-002335,.txt,301.0,675.0,0.0,0.0,0.0,7.0,0.0,
213.229.84.bbi,2017-06-30,00:00:08,0.0,95552.0,0001562180-17-002335,.txt,301.0,669.0,0.0,0.0,0.0,7.0,0.0,
213.229.84.bbi,2017-06-30,00:00:08,0.0,880268.0,0000880268-17-000062,.txt,301.0,667.0,0.0,0.0,0.0,7.0,0.0,
216.228.233.jdd,2017-06-30,00:00:08,0.0,1428389.0,0001273511-17-000054,-index.htm,200.0,3462.0,1.0,0.0,0.0,10.0,0.0,
216.228.233.jdd,2017-06-30,00:00:08,0.0,1595710.0,0001056404-17-002910,-index.htm,200.0,2703.0,1.0,0.0,0.0,10.0,0.0,
216.228.233.jdd,2017-06-30,00:00:08,0.0,1428389.0,0001273511-17-000054,-index.htm,301.0,683.0,1.0,0.0,0.0,10.0,0.0,
216.228.233.jdd,2017-06-30,00:00:08,0.0,1595710.0,0001056404-17-002910,-index.htm,301.0,684.0,1.0,0.0,0.0,10.0,0.0,
216.228.233.jdd,2017-06-30,00:00:08,0.0,1558013.0,0001056404-17-002912,-index.htm,301.0,685.0,1.0,0.0,0.0,10.0,0.0,
216.228.233.jdd,2017-06-30,00:00:08,0.0,1558013.0,0001056404-17-002912,-index.htm,200.0,2704.0,1.0,0.0,0.0,10.0,0.0,
216.244.66.bbi,2017-06-30,00:00:08,0.0,1512077.0,0001512077-14-000009,ent-20140930_def.xml,301.0,671.0,0.0,0.0,0.0,10.0,0.0,
216.244.66.bbi,2017-06-30,00:00:08,0.0,1073429.0,0001073429-16-000412,xslF345X03/wf-form4_146430045135896.xml,200.0,17042.0,0.0,0.0,0.0,10.0,0.0,
216.244.66.bbi,2017-06-30,00:00:08,0.0,7323.0,0000065984-16-000716,exhibit4sq316.htm,301.0,664.0,0.0,0.0,0.0,10.0,0.0,
216.244.66.bbi,2017-06-30,00:00:08,0.0,1282631.0,0001104659-14-079695,nlst-20140927_def.xml,301.0,679.0,0.0,0.0,0.0,10.0,0.0,
216.57.159.egd,2017-06-30,00:00:08,0.0,1409970.0,0001409970-16-001920,.txt,200.0,78363963.0,0.0,0.0,0.0,10.0,0.0,
218.232.78.gfj,2017-06-30,00:00:08,0.0,1357671.0,0001213900-17-007013,-index.htm,200.0,7653.0,1.0,0.0,0.0,10.0,0.0,
218.232.78.gfj,2017-06-30,00:00:08,0.0,1357671.0,0001213900-17-007013,.txt,200.0,8651.0,0.0,0.0,0.0,10.0,0.0,
218.232.78.gfj,2017-06-30,00:00:08,0.0,1357671.0,0001213900-17-007013,-index.htm,301.0,676.0,1.0,0.0,0.0,10.0,0.0,
31.221.13.jad,2017-06-30,00:00:08,0.0,1584754.0,0001615774-17-001003,.txt,200.0,2107.0,0.0,0.0,0.0,10.0,0.0,
34.205.161.abh,2017-06-30,00:00:08,0.0,1108524.0,0001127602-17-022430,form4.xml,301.0,651.0,0.0,0.0,0.0,10.0,0.0,
34.205.161.abh,2017-06-30,00:00:08,0.0,1108524.0,0001127602-17-022430,xslF345X03/form4.xml,301.0,671.0,0.0,0.0,0.0,10.0,0.0,
34.205.161.abh,2017-06-30,00:00:08,0.0,1108524.0,0001127602-17-022430,form4.xml,200.0,3590.0,0.0,0.0,0.0,10.0,0.0,
34.205.161.abh,2017-06-30,00:00:08,0.0,1108524.0,0001127602-17-022430,xslF345X03/form4.xml,200.0,14961.0,0.0,0.0,0.0,10.0,0.0,
34.205.161.abh,2017-06-30,00:00:08,0.0,1586704.0,0001127602-17-022430,-index.htm,200.0,7587.0,1.0,0.0,0.0,10.0,0.0,
34.205.161.abh,2017-06-30,00:00:08,0.0,1586704.0,0001127602-17-022430,-index.htm,301.0,680.0,1.0,0.0,0.0,10.0,0.0,
34.226.172.ebg,2017-06-30,00:00:08,0.0,40545.0,0000947871-17-000399,-index.htm,200.0,2952.0,1.0,0.0,0.0,10.0,0.0,
34.226.172.ebg,2017-06-30,00:00:08,0.0,40545.0,0000947871-17-000422,-index.htm,200.0,2865.0,1.0,0.0,0.0,10.0,0.0,
34.226.172.ebg,2017-06-30,00:00:08,0.0,40545.0,0000947871-17-000423,-index.htm,200.0,2863.0,1.0,0.0,0.0,10.0,0.0,
34.226.172.ebg,2017-06-30,00:00:08,0.0,40545.0,0000947871-17-000424,-index.htm,200.0,2907.0,1.0,0.0,0.0,10.0,0.0,
34.226.172.ebg,2017-06-30,00:00:08,0.0,40545.0,0000947871-17-000425,-index.htm,200.0,2864.0,1.0,0.0,0.0,10.0,0.0,
35.161.75.beg,2017-06-30,00:00:08,0.0,1530950.0,0001530950-17-000126,ex10-1xjoinderno2.htm,200.0,143340.0,0.0,0.0,0.0,10.0,0.0,
35.161.75.beg,2017-06-30,00:00:08,0.0,1530950.0,0001530950-17-000126,form8k_062917.htm,200.0,27987.0,0.0,0.0,0.0,10.0,0.0,
35.161.75.beg,2017-06-30,00:00:08,0.0,1530950.0,0001530950-17-000126,-index.htm,200.0,7542.0,1.0,0.0,0.0,10.0,0.0,
35.167.212.fha,2017-06-30,00:00:08,0.0,1318084.0,0001246360-07-002635,-index.htm,200.0,2820.0,1.0,0.0,0.0,10.0,0.0,
35.167.212.fha,2017-06-30,00:00:08,0.0,1318084.0,0001246360-07-002640,-index.htm,200.0,2817.0,1.0,0.0,0.0,10.0,0.0,
38.105.116.iei,2017-06-30,00:00:08,0.0,319037.0,0001024450-97-000008,.txt,200.0,14919.0,0.0,0.0,0.0,10.0,0.0,
38.105.116.iei,2017-06-30,00:00:08,0.0,319037.0,0001038245-97-000001,.txt,200.0,23597.0,0.0,0.0,0.0,10.0,0.0,
38.105.116.iei,2017-06-30,00:00:08,0.0,319037.0,0001038245-97-000001,.txt,301.0,642.0,0.0,0.0,0.0,10.0,0.0,
38.105.116.iei,2017-06-30,00:00:08,0.0,319037.0,0000319037-97-000024,.txt,200.0,29101.0,0.0,0.0,0.0,10.0,0.0,
38.105.116.iei,2017-06-30,00:00:08,0.0,319037.0,0000319037-97-000024,.txt,301.0,638.0,0.0,0.0,0.0,10.0,0.0,
38.105.116.iei,2017-06-30,00:00:08,0.0,319037.0,0001024450-97-000008,.txt,301.0,642.0,0.0,0.0,0.0,10.0,0.0,
38.105.116.iei,2017-06-30,00:00:08,0.0,319037.0,0001024450-97-000003,.txt,301.0,642.0,0.0,0.0,0.0,10.0,0.0,
38.105.116.iei,2017-06-30,00:00:08,0.0,319037.0,0001024450-97-000003,.txt,200.0,17401.0,0.0,0.0,0.0,10.0,0.0,
38.140.198.dgd,2017-06-30,00:00:08,0.0,1502756.0,0001104659-17-042544,a17-15797_38k.htm,200.0,39249.0,0.0,0.0,0.0,10.0,0.0,
38.140.198.dgd,2017-06-30,00:00:08,0.0,1502756.0,0001104659-17-042544,a17-15797_38k.htm,301.0,672.0,0.0,0.0,0.0,10.0,0.0,
38.140.198.dgd,2017-06-30,00:00:08,0.0,1608249.0,0001104659-17-042544,-index.htm,301.0,685.0,1.0,0.0,0.0,10.0,0.0,
38.140.198.dgd,2017-06-30,00:00:08,0.0,1608249.0,0001104659-17-042544,-index.htm,200.0,8890.0,1.0,0.0,0.0,10.0,0.0,
38.88.175.jdd,2017-06-30,00:00:08,0.0,1325879.0,0000899243-17-017408,.txt,200.0,2663.0,0.0,0.0,0.0,10.0,0.0,
38.88.175.jdd,2017-06-30,00:00:08,0.0,1325879.0,0000899243-17-017409,.txt,200.0,2613.0,0.0,0.0,0.0,10.0,0.0,
38.88.175.jdd,2017-06-30,00:00:08,0.0,769397.0,0001209191-17-042121,.txt,200.0,2299.0,0.0,0.0,0.0,10.0,0.0,
38.88.175.jdd,2017-06-30,00:00:08,0.0,1266567.0,0001104659-17-042168,.txt,200.0,2621.0,0.0,0.0,0.0,10.0,0.0,
40.77.167.gch,2017-06-30,00:00:08,0.0,1129542.0,0001129542-17-000007,vuhi10k2016doc.htm,200.0,170232.0,0.0,0.0,0.0,10.0,0.0,
40.77.167.hji,2017-06-30,00:00:08,0.0,1424812.0,0001697955-17-000001,xslF345X02/primary_doc.xml,200.0,3110.0,0.0,0.0,0.0,10.0,0.0,
40.77.167.hji,2017-06-30,00:00:08,0.0,68505.0,0001193125-15-281965,d79045dex99a5g.htm,200.0,6144.0,0.0,0.0,0.0,10.0,0.0,
40.77.167.jde,2017-06-30,00:00:08,0.0,918895.0,0000918895-02-000010,.txt,301.0,643.0,0.0,0.0,0.0,10.0,0.0,
40.77.167.jde,2017-06-30,00:00:08,0.0,313807.0,0001193125-16-492156,-index.htm,301.0,684.0,1.0,0.0,0.0,10.0,0.0,
45.32.128.fbb,2017-06-30,00:00:08,0.0,1627809.0,0001144204-14-073448,primary_doc.xml,301.0,662.0,0.0,0.0,0.0,10.0,0.0,
45.32.128.fbb,2017-06-30,00:00:08,0.0,1627815.0,0001627815-14-000001,-index.htm,200.0,6751.0,1.0,0.0,0.0,10.0,0.0,
45.32.128.fbb,2017-06-30,00:00:08,0.0,1627815.0,0001627815-14-000001,.hdr.sgml,200.0,1482.0,0.0,0.0,0.0,10.0,0.0,
45.32.128.fbb,2017-06-30,00:00:08,0.0,1627809.0,0001144204-14-073448,primary_doc.xml,200.0,10111.0,0.0,0.0,0.0,10.0,0.0,
45.32.128.fbb,2017-06-30,00:00:08,0.0,1627809.0,0001144204-14-073448,-index.htm,200.0,6837.0,1.0,0.0,0.0,10.0,0.0,
46.229.168.aej,2017-06-30,00:00:08,0.0,1505612.0,0000051931-17-000692,-index.htm,301.0,677.0,1.0,0.0,0.0,10.0,0.0,
49.77.227.dfh,2017-06-30,00:00:08,0.0,1308606.0,0001308606-17-000101,-index.htm,301.0,678.0,1.0,0.0,0.0,10.0,0.0,
52.7.237.jic,2017-06-30,00:00:08,0.0,713671.0,0000713671-17-000041,dnbf-20170628x11k.htm,301.0,670.0,0.0,0.0,0.0,10.0,0.0,
52.73.13.efh,2017-06-30,00:00:08,0.0,1158895.0,0001193125-16-581589,lmat-20160331.xml,200.0,494880.0,0.0,0.0,0.0,10.0,0.0,
54.152.59.eci,2017-06-30,00:00:08,0.0,1258623.0,0000940394-17-001425,.txt,301.0,669.0,0.0,0.0,0.0,10.0,0.0,
54.152.59.eci,2017-06-30,00:00:08,0.0,1270523.0,0000940394-17-001424,.txt,301.0,668.0,0.0,0.0,0.0,10.0,0.0,
54.152.59.eci,2017-06-30,00:00:08,0.0,1340736.0,0000940394-17-001363,.txt,200.0,21515.0,0.0,0.0,0.0,10.0,0.0,
54.152.59.eci,2017-06-30,00:00:08,0.0,1281926.0,0000940394-17-001408,.txt,200.0,22880.0,0.0,0.0,0.0,10.0,0.0,
54.152.59.eci,2017-06-30,00:00:08,0.0,1270523.0,0000940394-17-001424,.txt,200.0,22475.0,0.0,0.0,0.0,10.0,0.0,
54.152.59.eci,2017-06-30,00:00:08,0.0,1258623.0,0000940394-17-001425,.txt,200.0,21117.0,0.0,0.0,0.0,10.0,0.0,
54.152.59.eci,2017-06-30,00:00:08,0.0,894239.0,0001193125-17-217665,.txt,200.0,726325.0,0.0,0.0,0.0,10.0,0.0,
54.152.59.eci,2017-06-30,00:00:08,0.0,894239.0,0001193125-17-217665,.txt,301.0,669.0,0.0,0.0,0.0,10.0,0.0,
54.152.59.eci,2017-06-30,00:00:08,0.0,1340736.0,0000940394-17-001363,.txt,301.0,667.0,0.0,0.0,0.0,10.0,0.0,
54.152.59.eci,2017-06-30,00:00:08,0.0,1281926.0,0000940394-17-001408,.txt,301.0,668.0,0.0,0.0,0.0,10.0,0.0,
54.158.86.dci,2017-06-30,00:00:08,0.0,1556766.0,0001209191-17-032361,-index.htm,200.0,7609.0,1.0,0.0,0.0,10.0,0.0,
54.162.220.aah,2017-06-30,00:00:08,0.0,1487920.0,0001214659-13-001994,m41113010k.htm,200.0,1698145.0,0.0,0.0,0.0,10.0,0.0,
54.162.220.aah,2017-06-30,00:00:08,0.0,1487920.0,0001214659-13-004769,usfc-20121231_pre.xml,200.0,392316.0,0.0,0.0,0.0,10.0,0.0,
54.162.220.aah,2017-06-30,00:00:08,0.0,1487920.0,0001214659-13-001994,-index.htm,200.0,3222.0,1.0,0.0,0.0,10.0,0.0,
54.173.181.ghf,2017-06-30,00:00:08,0.0,1589094.0,0001193125-17-214767,-index.htm,200.0,3303.0,1.0,0.0,0.0,10.0,0.0,
54.173.181.ghf,2017-06-30,00:00:08,0.0,917851.0,0001104659-17-042154,-index.htm,200.0,2957.0,1.0,0.0,0.0,10.0,0.0,
54.173.181.ghf,2017-06-30,00:00:08,0.0,1589094.0,0001193125-17-214834,-index.htm,200.0,2832.0,1.0,0.0,0.0,10.0,0.0,
54.212.94.jcd,2017-06-30,00:00:08,0.0,1503584.0,0000930413-12-005781,c71330_ex1-1.htm,301.0,274.0,0.0,0.0,1.0,10.0,0.0,
54.212.94.jcd,2017-06-30,00:00:08,0.0,1503584.0,0000930413-12-005781,c71330_ex1-1.htm,200.0,230456.0,0.0,0.0,0.0,10.0,0.0,
54.212.94.jcd,2017-06-30,00:00:08,0.0,1503584.0,0000930413-12-005781,c71330_ex1-1.htm,301.0,669.0,0.0,0.0,0.0,10.0,0.0,
54.67.64.eij,2017-06-30,00:00:08,0.0,1503235.0,0001503235-17-000001,primary_doc.xml,200.0,2286.0,0.0,0.0,0.0,10.0,0.0,
64.124.25.jig,2017-06-30,00:00:08,0.0,713671.0,0000713671-17-000041,-index.htm,200.0,6856.0,1.0,0.0,0.0,10.0,0.0,
64.124.25.jig,2017-06-30,00:00:08,0.0,713671.0,0000713671-17-000041,-index.htm,301.0,675.0,1.0,0.0,0.0,10.0,0.0,
65.99.237.iei,2017-06-30,00:00:08,0.0,1198927.0,0000937556-17-000157,-index.htm,301.0,677.0,1.0,0.0,0.0,10.0,0.0,
65.99.237.iei,2017-06-30,00:00:08,0.0,1198927.0,0000937556-17-000157,-index.htm,200.0,7555.0,1.0,0.0,0.0,10.0,0.0,
65.99.237.iei,2017-06-30,00:00:08,0.0,1172631.0,0001493152-17-007356,-index.htm,301.0,680.0,1.0,0.0,0.0,10.0,0.0,
65.99.237.iei,2017-06-30,00:00:08,0.0,937556.0,0000937556-17-000157,-index.htm,200.0,7555.0,1.0,0.0,0.0,10.0,0.0,
65.99.237.iei,2017-06-30,00:00:08,0.0,1615930.0,0001493152-17-007356,-index.htm,301.0,680.0,1.0,0.0,0.0,10.0,0.0,
65.99.237.iei,2017-06-30,00:00:08,0.0,1615930.0,0001493152-17-007356,-index.htm,200.0,7583.0,1.0,0.0,0.0,10.0,0.0,
65.99.237.iei,2017-06-30,00:00:08,0.0,937556.0,0000937556-17-000157,-index.htm,301.0,672.0,1.0,0.0,0.0,10.0,0.0,
65.99.237.iei,2017-06-30,00:00:08,0.0,1172631.0,0001493152-17-007356,-index.htm,200.0,7583.0,1.0,0.0,0.0,10.0,0.0,
66.249.66.chj,2017-06-30,00:00:08,0.0,1308693.0,9999999997-04-043478,-index.htm,200.0,2664.0,1.0,0.0,0.0,10.0,0.0,
66.249.66.jjh,2017-06-30,00:00:08,0.0,919012.0,0001193125-07-074428,dex322.htm,200.0,1482.0,0.0,0.0,0.0,10.0,0.0,
66.249.66.jjh,2017-06-30,00:00:08,0.0,766004.0,0001193125-11-019720,dex101.htm,304.0,248.0,0.0,0.0,0.0,10.0,0.0,
67.225.243.djb,2017-06-30,00:00:08,0.0,744825.0,0001609580-17-000003,-index.htm,200.0,7718.0,1.0,0.0,0.0,10.0,0.0,
67.225.243.djb,2017-06-30,00:00:08,0.0,744825.0,0001609580-17-000003,-index.htm,301.0,676.0,1.0,0.0,0.0,10.0,0.0,
67.225.243.djb,2017-06-30,00:00:08,0.0,1255281.0,0001127602-17-022424,form4.xml,200.0,13142.0,0.0,0.0,0.0,10.0,0.0,
69.16.221.ecb,2017-06-30,00:00:08,0.0,1610853.0,0001193125-17-044572,-index.htm,301.0,680.0,1.0,0.0,0.0,10.0,0.0,
69.16.221.ecb,2017-06-30,00:00:08,0.0,1610853.0,0001564590-17-005926,-index.htm,200.0,15422.0,1.0,0.0,0.0,10.0,0.0,
69.16.221.ecb,2017-06-30,00:00:08,0.0,1610853.0,0001564590-17-005926,-index.htm,301.0,681.0,1.0,0.0,0.0,10.0,0.0,
69.16.221.ecb,2017-06-30,00:00:08,0.0,1610853.0,0001193125-17-107779,-index.htm,301.0,680.0,1.0,0.0,0.0,10.0,0.0,
69.16.221.ecb,2017-06-30,00:00:08,0.0,1610853.0,0001193125-17-107779,-index.htm,200.0,6714.0,1.0,0.0,0.0,10.0,0.0,
69.191.249.bcf,2017-06-30,00:00:08,0.0,1012477.0,0001140361-17-026709,-index.htm,200.0,7999.0,1.0,0.0,0.0,10.0,0.0,
69.191.249.cga,2017-06-30,00:00:08,0.0,1295432.0,0001140361-17-026709,-index.htm,200.0,7999.0,1.0,0.0,0.0,10.0,0.0,
69.191.249.chj,2017-06-30,00:00:08,0.0,1653653.0,0000899243-17-017577,-index.htm,200.0,7948.0,1.0,0.0,0.0,10.0,0.0,
69.191.249.eaj,2017-06-30,00:00:08,0.0,828944.0,0001171000-17-000036,-index.htm,200.0,7616.0,1.0,0.0,0.0,10.0,0.0,
69.191.249.gge,2017-06-30,00:00:08,0.0,1710306.0,0001171000-17-000036,-index.htm,200.0,7616.0,1.0,0.0,0.0,10.0,0.0,
69.191.249.ijh,2017-06-30,00:00:08,0.0,1708624.0,0000899243-17-017577,-index.htm,200.0,7948.0,1.0,0.0,0.0,10.0,0.0,
69.196.253.bch,2017-06-30,00:00:08,0.0,1525769.0,0001193125-12-400612,d337352ds1a.htm,200.0,270942.0,0.0,0.0,0.0,10.0,0.0,
70.183.20.iei,2017-06-30,00:00:08,0.0,51143.0,0001104659-17-016116,-index.htm,200.0,3371.0,1.0,0.0,0.0,1.0,0.0,
70.32.112.aab,2017-06-30,00:00:08,0.0,1604778.0,0001140361-17-015464,-index.htm,200.0,2801.0,1.0,0.0,0.0,10.0,0.0,
70.32.112.aab,2017-06-30,00:00:08,0.0,1669091.0,0001140361-17-015462,-index.htm,200.0,2814.0,1.0,0.0,0.0,10.0,0.0,
70.32.112.aab,2017-06-30,00:00:08,0.0,1669091.0,0001140361-17-015462,-index.htm,301.0,685.0,1.0,0.0,0.0,10.0,0.0,
70.32.112.aab,2017-06-30,00:00:08,0.0,1181954.0,0001140361-17-008729,-index.htm,200.0,2825.0,1.0,0.0,0.0,10.0,0.0,
70.32.112.aab,2017-06-30,00:00:08,0.0,1181954.0,0001140361-17-008729,-index.htm,301.0,685.0,1.0,0.0,0.0,10.0,0.0,
70.32.112.aab,2017-06-30,00:00:08,0.0,1574762.0,0001140361-14-014941,-index.htm,200.0,2807.0,1.0,0.0,0.0,10.0,0.0,
70.32.112.aab,2017-06-30,00:00:08,0.0,1574762.0,0001140361-14-014941,-index.htm,301.0,682.0,1.0,0.0,0.0,10.0,0.0,
70.32.112.aab,2017-06-30,00:00:08,0.0,1651659.0,0001127602-17-014597,-index.htm,200.0,2782.0,1.0,0.0,0.0,10.0,0.0,
70.32.112.aab,2017-06-30,00:00:08,0.0,1604778.0,0001140361-17-015464,-index.htm,301.0,684.0,1.0,0.0,0.0,10.0,0.0,
70.32.112.aab,2017-06-30,00:00:08,0.0,1651659.0,0001127602-17-014597,-index.htm,301.0,683.0,1.0,0.0,0.0,10.0,0.0,
72.47.244.edd,2017-06-30,00:00:08,0.0,1471265.0,0001471265-17-000020,.txt,301.0,664.0,0.0,0.0,0.0,10.0,0.0,
72.47.244.edd,2017-06-30,00:00:08,0.0,1471265.0,0001471265-17-000020,.txt,200.0,308255.0,0.0,0.0,0.0,10.0,0.0,
73.222.244.jad,2017-06-30,00:00:08,0.0,1001384.0,0001169232-02-002466,.txt,200.0,12802.0,0.0,0.0,0.0,10.0,0.0,
73.255.119.eca,2017-06-30,00:00:08,0.0,885590.0,0001193125-13-240385,.txt,200.0,2034327.0,0.0,0.0,0.0,10.0,0.0,
74.208.74.aef,2017-06-30,00:00:08,0.0,1116463.0,0001209784-17-000052,edgar.xml,200.0,18566.0,0.0,0.0,0.0,10.0,0.0,
74.208.74.aef,2017-06-30,00:00:08,0.0,1116463.0,0001209784-17-000052,edgar.xml,301.0,649.0,0.0,0.0,0.0,10.0,0.0,
74.208.74.aef,2017-06-30,00:00:08,0.0,1116463.0,0001209784-17-000052,xslF345X03/edgar.xml,200.0,22659.0,0.0,0.0,0.0,10.0,0.0,
74.208.74.aef,2017-06-30,00:00:08,0.0,1116463.0,0001209784-17-000052,xslF345X03/edgar.xml,301.0,669.0,0.0,0.0,0.0,10.0,0.0,
74.208.74.aef,2017-06-30,00:00:08,0.0,1116463.0,0001209784-17-000052,-index.htm,301.0,678.0,1.0,0.0,0.0,10.0,0.0,
75.105.72.fib,2017-06-30,00:00:08,0.0,95552.0,0001562180-17-002335,primarydocument.xml,301.0,666.0,0.0,0.0,0.0,10.0,0.0,
85.118.133.fcf,2017-06-30,00:00:08,0.0,1294693.0,0001127602-17-022428,-index.htm,200.0,7634.0,1.0,0.0,0.0,10.0,0.0,
85.118.133.fcf,2017-06-30,00:00:08,0.0,1710306.0,0001171000-17-000037,-index.htm,200.0,7596.0,1.0,0.0,0.0,10.0,0.0,
85.118.133.fcf,2017-06-30,00:00:08,0.0,1108524.0,0001127602-17-022428,-index.htm,200.0,7634.0,1.0,0.0,0.0,10.0,0.0,
85.118.133.fcf,2017-06-30,00:00:08,0.0,1108524.0,0001127602-17-022428,form4.xml,301.0,651.0,0.0,0.0,0.0,10.0,0.0,
85.118.133.fcf,2017-06-30,00:00:08,0.0,1108524.0,0001127602-17-022428,form4.xml,200.0,10065.0,0.0,0.0,0.0,10.0,0.0,
85.118.133.fcf,2017-06-30,00:00:08,0.0,1710306.0,0001171000-17-000037,-index.htm,301.0,674.0,1.0,0.0,0.0,10.0,0.0,
85.118.133.fcf,2017-06-30,00:00:08,0.0,1108524.0,0001127602-17-022428,-index.htm,301.0,680.0,1.0,0.0,0.0,10.0,0.0,
85.118.133.fcf,2017-06-30,00:00:08,0.0,1294693.0,0001127602-17-022428,-index.htm,301.0,680.0,1.0,0.0,0.0,10.0,0.0,
94.156.218.jad,2017-06-30,00:00:08,0.0,1710660.0,0001710660-17-000001,-index.htm,200.0,8038.0,1.0,0.0,0.0,10.0,0.0,
94.156.218.jad,2017-06-30,00:00:08,0.0,1620179.0,0001104659-17-042532,-index.htm,200.0,7723.0,1.0,0.0,0.0,10.0,0.0,
94.156.218.jad,2017-06-30,00:00:08,0.0,1541996.0,0001140361-17-026711,.txt,200.0,13083.0,0.0,0.0,0.0,10.0,0.0,
95.111.49.aed,2017-06-30,00:00:08,0.0,1701913.0,0001701913-17-000001,-index.htm,200.0,6820.0,1.0,0.0,0.0,10.0,0.0,
